filename	hdu	keyword	value
Blind15A_42/c4d_150218_021331_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150218_035040_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150218_052850_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150218_071007_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150218_084913_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150219_020853_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150219_034738_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150219_052616_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150219_070538_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150219_084456_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150220_020509_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150221_020103_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150221_082810_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150222_015801_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150222_033500_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150222_051331_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150222_065244_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150222_083126_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150224_013608_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150224_031311_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150224_044146_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150227_013108_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150227_030032_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150227_043911_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150308_060208_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150309_060216_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150309_064249_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150314_012330_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150314_031704_ori.fits.fz	0	PROCTYPE	RAW
Blind15A_42/c4d_150314_043848_ori.fits.fz	0	PROCTYPE	RAW
fci/c4d_150216_194955_fci_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150216_195556_fci_z_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150216_200851_fci_i_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150216_201831_fci_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150216_202542_fci_r_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150216_203319_fci_g_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150216_204501_fci_u_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150217_194154_fci_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150217_194754_fci_z_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150217_200049_fci_i_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150217_201029_fci_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150217_201742_fci_r_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150217_202517_fci_g_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150217_203700_fci_u_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150218_192157_fci_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150218_192759_fci_z_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150218_194059_fci_i_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150218_195040_fci_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150218_195751_fci_r_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150218_200522_fci_g_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150218_201707_fci_u_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150219_192853_fci_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150219_193454_fci_z_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150219_194754_fci_i_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150219_195731_fci_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150219_200443_fci_r_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150219_201219_fci_g_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150219_202402_fci_u_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150220_192314_fci_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150220_192917_fci_z_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150220_194212_fci_i_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150220_195154_fci_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150220_195904_fci_r_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150220_200641_fci_g_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150220_201825_fci_u_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150221_195537_fci_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150221_200138_fci_z_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150221_201435_fci_i_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150221_202414_fci_VR_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150221_203125_fci_r_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150221_203900_fci_g_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150221_205042_fci_u_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150223_190855_fci_Y_v1.fits.fz	0	PROCTYPE	MasterCal
fci/c4d_150223_191456_fci_z_v1.fits.fz	0	PROCTYPE	MasterCal
