filename	hdu	keyword	value
Blind15A_40/c4d_150220_020108_ori.fits.fz	0	EXPNUM	412074
Blind15A_40/c4d_150220_020108_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150221_015715_ori.fits.fz	0	EXPNUM	412264
Blind15A_40/c4d_150221_015715_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150221_082227_ori.fits.fz	0	EXPNUM	412321
Blind15A_40/c4d_150221_082227_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150221_082419_ori.fits.fz	0	EXPNUM	412322
Blind15A_40/c4d_150221_082419_ori.fits.fz	0	FILTER	r DECam SDSS c0002 6415.0 1480.0
Blind15A_40/c4d_150222_015410_ori.fits.fz	0	EXPNUM	412518
Blind15A_40/c4d_150222_015410_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150222_033106_ori.fits.fz	0	EXPNUM	412568
Blind15A_40/c4d_150222_033106_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150222_050940_ori.fits.fz	0	EXPNUM	412618
Blind15A_40/c4d_150222_050940_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150222_064849_ori.fits.fz	0	EXPNUM	412668
Blind15A_40/c4d_150222_064849_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150222_082732_ori.fits.fz	0	EXPNUM	412718
Blind15A_40/c4d_150222_082732_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150224_013207_ori.fits.fz	0	EXPNUM	413599
Blind15A_40/c4d_150224_013207_ori.fits.fz	0	FILTER	r DECam SDSS c0002 6415.0 1480.0
Blind15A_40/c4d_150224_030912_ori.fits.fz	0	EXPNUM	413649
Blind15A_40/c4d_150224_030912_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150224_043755_ori.fits.fz	0	EXPNUM	413694
Blind15A_40/c4d_150224_043755_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150227_012718_ori.fits.fz	0	EXPNUM	415282
Blind15A_40/c4d_150227_012718_ori.fits.fz	0	FILTER	r DECam SDSS c0002 6415.0 1480.0
Blind15A_40/c4d_150227_025643_ori.fits.fz	0	EXPNUM	415328
Blind15A_40/c4d_150227_025643_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150227_043519_ori.fits.fz	0	EXPNUM	415378
Blind15A_40/c4d_150227_043519_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150308_055737_ori.fits.fz	0	EXPNUM	419394
Blind15A_40/c4d_150308_055737_ori.fits.fz	0	FILTER	r DECam SDSS c0002 6415.0 1480.0
Blind15A_40/c4d_150309_055748_ori.fits.fz	0	EXPNUM	419802
Blind15A_40/c4d_150309_055748_ori.fits.fz	0	FILTER	g DECam SDSS c0001 4720.0 1520.0
Blind15A_40/c4d_150309_063816_ori.fits.fz	0	EXPNUM	419820
Blind15A_40/c4d_150309_063816_ori.fits.fz	0	FILTER	i DECam SDSS c0003 7835.0 1470.0
Blind15A_40/c4d_150314_011939_ori.fits.fz	0	EXPNUM	421514
Blind15A_40/c4d_150314_011939_ori.fits.fz	0	FILTER	i DECam SDSS c0003 7835.0 1470.0
